match_id,innings_id,team_id,team_name,bowler_id,bowler_name,overs,maidens,runs,wickets,economy,no_balls,wides,dots,balls,bowling_position,venue_ground,venue_city,venue,start_date
50951,1,2,India,14659,"Ravi Bishnoi",8,0,69,1,8.6,1,8,0,80,4,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium",Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow","2022-10-06 14:00:00"
50951,1,2,India,8683,Thakur,8,1,35,2,4.4,0,2,1,80,3,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium",Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow","2022-10-06 14:00:00"
50951,1,2,India,8292,"Kuldeep Yadav",8,0,39,1,4.9,0,0,0,80,5,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium",Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow","2022-10-06 14:00:00"
50951,1,2,India,9781,"Avesh Khan",8,0,51,0,6.4,0,2,0,80,2,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium",Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow","2022-10-06 14:00:00"
50951,1,2,India,10808,Siraj,8,0,49,0,6.1,0,3,0,80,1,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium",Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow","2022-10-06 14:00:00"
50951,2,11,"South Africa",9603,"Lungi Ngidi",8,0,52,3,6.5,0,2,0,80,4,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium",Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow","2022-10-06 14:00:00"
50951,2,11,"South Africa",9720,"Keshav Maharaj",8,1,23,1,2.9,0,2,1,80,3,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium",Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow","2022-10-06 14:00:00"
50951,2,11,"South Africa",10173,"Tabraiz Shamsi",8,0,89,1,11.1,0,8,0,80,5,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium",Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow","2022-10-06 14:00:00"
50951,2,11,"South Africa",1692,"Wayne Parnell",8,1,38,1,4.8,0,2,1,80,2,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium",Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow","2022-10-06 14:00:00"
50951,2,11,"South Africa",9585,"Kagiso Rabada",8,2,36,2,4.5,2,0,2,80,1,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium",Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow","2022-10-06 14:00:00"
50958,1,2,India,9781,"Avesh Khan",7,0,35,0,5,0,1,0,70,4,"JSCA International Stadium Complex",Ranchi,"JSCA International Stadium Complex, Ranchi","2022-10-09 13:30:00"
50958,1,2,India,14606,"Shahbaz Ahmed",10,0,54,1,5.4,0,0,0,100,3,"JSCA International Stadium Complex",Ranchi,"JSCA International Stadium Complex, Ranchi","2022-10-09 13:30:00"
50958,1,2,India,8683,Thakur,5,0,36,1,7.2,0,0,0,50,6,"JSCA International Stadium Complex",Ranchi,"JSCA International Stadium Complex, Ranchi","2022-10-09 13:30:00"
50958,1,2,India,8292,"Kuldeep Yadav",9,0,49,1,5.4,0,0,0,90,5,"JSCA International Stadium Complex",Ranchi,"JSCA International Stadium Complex, Ranchi","2022-10-09 13:30:00"
50958,1,2,India,10945,"Washington Sundar",9,0,60,1,6.7,0,0,0,90,2,"JSCA International Stadium Complex",Ranchi,"JSCA International Stadium Complex, Ranchi","2022-10-09 13:30:00"
50958,1,2,India,10808,Siraj,10,1,38,3,3.8,0,2,1,100,1,"JSCA International Stadium Complex",Ranchi,"JSCA International Stadium Complex, Ranchi","2022-10-09 13:30:00"
50958,2,11,"South Africa",11427,"Anrich Nortje",8.5,0,60,0,6.8,0,0,0,85,4,"JSCA International Stadium Complex",Ranchi,"JSCA International Stadium Complex, Ranchi","2022-10-09 13:30:00"
50958,2,11,"South Africa",9585,"Kagiso Rabada",10,1,59,1,5.9,2,0,1,100,3,"JSCA International Stadium Complex",Ranchi,"JSCA International Stadium Complex, Ranchi","2022-10-09 13:30:00"
50958,2,11,"South Africa",9582,"Aiden Markram",3,0,22,0,7.3,0,1,0,30,6,"JSCA International Stadium Complex",Ranchi,"JSCA International Stadium Complex, Ranchi","2022-10-09 13:30:00"
50958,2,11,"South Africa",9720,"Keshav Maharaj",7,0,45,0,6.4,0,0,0,70,5,"JSCA International Stadium Complex",Ranchi,"JSCA International Stadium Complex, Ranchi","2022-10-09 13:30:00"
50958,2,11,"South Africa",1692,"Wayne Parnell",8,0,44,1,5.5,0,2,0,80,2,"JSCA International Stadium Complex",Ranchi,"JSCA International Stadium Complex, Ranchi","2022-10-09 13:30:00"
50958,2,11,"South Africa",10676,"Bjorn Fortuin",9,1,52,1,5.8,0,0,1,90,1,"JSCA International Stadium Complex",Ranchi,"JSCA International Stadium Complex, Ranchi","2022-10-09 13:30:00"
50963,1,2,India,14606,"Shahbaz Ahmed",7,0,32,2,4.6,0,0,0,70,4,"Arun Jaitley Stadium",Delhi,"Arun Jaitley Stadium, Delhi","2022-10-11 13:30:00"
50963,1,2,India,9781,"Avesh Khan",5,1,8,0,1.6,0,2,1,50,3,"Arun Jaitley Stadium",Delhi,"Arun Jaitley Stadium, Delhi","2022-10-11 13:30:00"
50963,1,2,India,8292,"Kuldeep Yadav",4.1,1,18,4,4.3,0,0,1,41,6,"Arun Jaitley Stadium",Delhi,"Arun Jaitley Stadium, Delhi","2022-10-11 13:30:00"
50963,1,2,India,8683,Thakur,2,0,8,0,4,0,0,0,20,5,"Arun Jaitley Stadium",Delhi,"Arun Jaitley Stadium, Delhi","2022-10-11 13:30:00"
50963,1,2,India,10808,Siraj,5,0,17,2,3.4,0,0,0,50,2,"Arun Jaitley Stadium",Delhi,"Arun Jaitley Stadium, Delhi","2022-10-11 13:30:00"
50963,1,2,India,10945,"Washington Sundar",4,0,15,2,3.8,0,2,0,40,1,"Arun Jaitley Stadium",Delhi,"Arun Jaitley Stadium, Delhi","2022-10-11 13:30:00"
50963,2,11,"South Africa",10676,"Bjorn Fortuin",4,1,20,1,5,0,0,1,40,4,"Arun Jaitley Stadium",Delhi,"Arun Jaitley Stadium, Delhi","2022-10-11 13:30:00"
50963,2,11,"South Africa",11427,"Anrich Nortje",5,1,15,0,3,0,0,1,50,3,"Arun Jaitley Stadium",Delhi,"Arun Jaitley Stadium, Delhi","2022-10-11 13:30:00"
50963,2,11,"South Africa",9603,"Lungi Ngidi",5,0,21,1,4.2,0,0,0,50,2,"Arun Jaitley Stadium",Delhi,"Arun Jaitley Stadium, Delhi","2022-10-11 13:30:00"
50963,2,11,"South Africa",14565,"Marco Jansen",5.1,0,43,0,8.3,1,1,0,51,1,"Arun Jaitley Stadium",Delhi,"Arun Jaitley Stadium, Delhi","2022-10-11 13:30:00"
59951,1,5,"Sri Lanka",9500,"C Karunaratne",3,0,22,1,7.3,0,1,0,30,4,"Wankhede Stadium",Mumbai,"Wankhede Stadium, Mumbai","2023-01-03 19:00:00"
59951,1,5,"Sri Lanka",18504,"M Theekshana",4,0,29,1,7.2,0,0,0,40,3,"Wankhede Stadium",Mumbai,"Wankhede Stadium, Mumbai","2023-01-03 19:00:00"
59951,1,5,"Sri Lanka",10926,"W Hasaranga",4,0,22,1,5.5,0,0,0,40,6,"Wankhede Stadium",Mumbai,"Wankhede Stadium, Mumbai","2023-01-03 19:00:00"
59951,1,5,"Sri Lanka",7872,"Dhananjaya de Silva",1,0,6,1,6,0,0,0,10,5,"Wankhede Stadium",Mumbai,"Wankhede Stadium, Mumbai","2023-01-03 19:00:00"
59951,1,5,"Sri Lanka",15067,"Dilshan Madushanka",4,0,35,1,8.8,0,2,0,40,2,"Wankhede Stadium",Mumbai,"Wankhede Stadium, Mumbai","2023-01-03 19:00:00"
59951,1,5,"Sri Lanka",10472,Rajitha,4,0,47,0,11.8,0,1,0,40,1,"Wankhede Stadium",Mumbai,"Wankhede Stadium, Mumbai","2023-01-03 19:00:00"
59951,2,2,India,7910,"Yuzvendra Chahal",2,0,26,0,13,0,0,0,20,4,"Wankhede Stadium",Mumbai,"Wankhede Stadium, Mumbai","2023-01-03 19:00:00"
59951,2,2,India,19027,"Umran Malik",4,0,27,2,6.8,0,1,0,40,3,"Wankhede Stadium",Mumbai,"Wankhede Stadium, Mumbai","2023-01-03 19:00:00"
59951,2,2,India,8808,"Axar Patel",3,0,31,0,10.3,0,1,0,30,6,"Wankhede Stadium",Mumbai,"Wankhede Stadium, Mumbai","2023-01-03 19:00:00"
59951,2,2,India,8175,"Harshal Patel",4,0,41,2,10.2,1,1,0,40,5,"Wankhede Stadium",Mumbai,"Wankhede Stadium, Mumbai","2023-01-03 19:00:00"
59951,2,2,India,12345,"Shivam Mavi",4,0,22,4,5.5,0,0,0,40,2,"Wankhede Stadium",Mumbai,"Wankhede Stadium, Mumbai","2023-01-03 19:00:00"
59951,2,2,India,9647,"Hardik Pandya",3,0,12,0,4,0,1,0,30,1,"Wankhede Stadium",Mumbai,"Wankhede Stadium, Mumbai","2023-01-03 19:00:00"
59958,1,2,India,8808,Axar,4,0,24,2,6,0,0,0,40,4,"Maharashtra Cricket Association Stadium",Pune,"Maharashtra Cricket Association Stadium, Pune","2023-01-05 19:00:00"
59958,1,2,India,12345,"Shivam Mavi",4,0,53,0,13.2,1,2,0,40,3,"Maharashtra Cricket Association Stadium",Pune,"Maharashtra Cricket Association Stadium, Pune","2023-01-05 19:00:00"
59958,1,2,India,19027,"Umran Malik",4,0,48,3,12,1,1,0,40,6,"Maharashtra Cricket Association Stadium",Pune,"Maharashtra Cricket Association Stadium, Pune","2023-01-05 19:00:00"
59958,1,2,India,7910,Chahal,4,0,30,1,7.5,0,0,0,40,5,"Maharashtra Cricket Association Stadium",Pune,"Maharashtra Cricket Association Stadium, Pune","2023-01-05 19:00:00"
59958,1,2,India,13217,"Arshdeep Singh",2,0,37,0,18.5,5,0,0,20,2,"Maharashtra Cricket Association Stadium",Pune,"Maharashtra Cricket Association Stadium, Pune","2023-01-05 19:00:00"
59958,1,2,India,9647,"Hardik Pandya",2,0,13,0,6.5,0,1,0,20,1,"Maharashtra Cricket Association Stadium",Pune,"Maharashtra Cricket Association Stadium, Pune","2023-01-05 19:00:00"
59958,2,5,"Sri Lanka",10926,"Wanindu Hasaranga",3,0,41,1,13.7,0,1,0,30,4,"Maharashtra Cricket Association Stadium",Pune,"Maharashtra Cricket Association Stadium, Pune","2023-01-05 19:00:00"
59958,2,5,"Sri Lanka",9500,"Chamika Karunaratne",4,0,41,1,10.2,0,0,0,40,3,"Maharashtra Cricket Association Stadium",Pune,"Maharashtra Cricket Association Stadium, Pune","2023-01-05 19:00:00"
59958,2,5,"Sri Lanka",8422,"Dasun Shanaka",1,0,4,2,4,0,0,0,10,6,"Maharashtra Cricket Association Stadium",Pune,"Maharashtra Cricket Association Stadium, Pune","2023-01-05 19:00:00"
59958,2,5,"Sri Lanka",18504,"Maheesh Theekshana",4,0,33,0,8.2,0,0,0,40,5,"Maharashtra Cricket Association Stadium",Pune,"Maharashtra Cricket Association Stadium, Pune","2023-01-05 19:00:00"
59958,2,5,"Sri Lanka",10472,"Kasun Rajitha",4,0,22,2,5.5,0,2,0,40,2,"Maharashtra Cricket Association Stadium",Pune,"Maharashtra Cricket Association Stadium, Pune","2023-01-05 19:00:00"
59958,2,5,"Sri Lanka",15067,"Dilshan Madushanka",4,0,45,2,11.2,0,7,0,40,1,"Maharashtra Cricket Association Stadium",Pune,"Maharashtra Cricket Association Stadium, Pune","2023-01-05 19:00:00"
59960,1,5,"Sri Lanka",9500,"C Karunaratne",4,0,52,1,13,0,1,0,40,4,"Niranjan Shah Stadium",Rajkot,"Niranjan Shah Stadium, Rajkot","2023-01-07 19:00:00"
59960,1,5,"Sri Lanka",18504,"M Theekshana",4,0,48,0,12,0,0,0,40,3,"Niranjan Shah Stadium",Rajkot,"Niranjan Shah Stadium, Rajkot","2023-01-07 19:00:00"
59960,1,5,"Sri Lanka",10926,"W Hasaranga",4,0,36,1,9,0,0,0,40,5,"Niranjan Shah Stadium",Rajkot,"Niranjan Shah Stadium, Rajkot","2023-01-07 19:00:00"
59960,1,5,"Sri Lanka",10472,Rajitha,4,1,35,1,8.8,0,1,1,40,2,"Niranjan Shah Stadium",Rajkot,"Niranjan Shah Stadium, Rajkot","2023-01-07 19:00:00"
59960,1,5,"Sri Lanka",15067,"Dilshan Madushanka",4,0,55,2,13.8,0,1,0,40,1,"Niranjan Shah Stadium",Rajkot,"Niranjan Shah Stadium, Rajkot","2023-01-07 19:00:00"
59960,2,2,India,8808,"Axar Patel",3,0,19,1,6.3,0,1,0,30,4,"Niranjan Shah Stadium",Rajkot,"Niranjan Shah Stadium, Rajkot","2023-01-07 19:00:00"
59960,2,2,India,12345,"Shivam Mavi",1,0,6,0,6,0,0,0,10,3,"Niranjan Shah Stadium",Rajkot,"Niranjan Shah Stadium, Rajkot","2023-01-07 19:00:00"
59960,2,2,India,7910,"Yuzvendra Chahal",3,0,30,2,10,0,1,0,30,6,"Niranjan Shah Stadium",Rajkot,"Niranjan Shah Stadium, Rajkot","2023-01-07 19:00:00"
59960,2,2,India,19027,"Umran Malik",3,0,31,2,10.3,1,3,0,30,5,"Niranjan Shah Stadium",Rajkot,"Niranjan Shah Stadium, Rajkot","2023-01-07 19:00:00"
59960,2,2,India,13217,"Arshdeep Singh",2.4,0,20,3,7.5,0,4,0,24,2,"Niranjan Shah Stadium",Rajkot,"Niranjan Shah Stadium, Rajkot","2023-01-07 19:00:00"
59960,2,2,India,9647,"Hardik Pandya",4,0,30,2,7.5,0,2,0,40,1,"Niranjan Shah Stadium",Rajkot,"Niranjan Shah Stadium, Rajkot","2023-01-07 19:00:00"
59965,1,5,"Sri Lanka",9500,"C Karunaratne",8,0,54,1,6.8,0,0,0,80,4,"Barsapara Cricket Stadium",Guwahati,"Barsapara Cricket Stadium, Guwahati","2023-01-10 13:30:00"
59965,1,5,"Sri Lanka",7872,"Dhananjaya de Silva",5,0,33,1,6.6,0,1,0,50,7,"Barsapara Cricket Stadium",Guwahati,"Barsapara Cricket Stadium, Guwahati","2023-01-10 13:30:00"
59965,1,5,"Sri Lanka",10926,"W Hasaranga",10,0,67,0,6.7,0,0,0,100,3,"Barsapara Cricket Stadium",Guwahati,"Barsapara Cricket Stadium, Guwahati","2023-01-10 13:30:00"
59965,1,5,"Sri Lanka",8422,Shanaka,3,0,22,1,7.3,0,1,0,30,6,"Barsapara Cricket Stadium",Guwahati,"Barsapara Cricket Stadium, Guwahati","2023-01-10 13:30:00"
59965,1,5,"Sri Lanka",14251,"D Wellalage",8,0,65,0,8.1,0,1,0,80,5,"Barsapara Cricket Stadium",Guwahati,"Barsapara Cricket Stadium, Guwahati","2023-01-10 13:30:00"
59965,1,5,"Sri Lanka",15067,"Dilshan Madushanka",6,0,43,1,7.2,0,0,0,60,2,"Barsapara Cricket Stadium",Guwahati,"Barsapara Cricket Stadium, Guwahati","2023-01-10 13:30:00"
59965,1,5,"Sri Lanka",10472,Rajitha,10,0,88,3,8.8,0,2,0,100,1,"Barsapara Cricket Stadium",Guwahati,"Barsapara Cricket Stadium, Guwahati","2023-01-10 13:30:00"
59965,2,2,India,19027,"Umran Malik",8,0,57,3,7.1,0,4,0,80,4,"Barsapara Cricket Stadium",Guwahati,"Barsapara Cricket Stadium, Guwahati","2023-01-10 13:30:00"
59965,2,2,India,9647,"Hardik Pandya",6,0,33,1,5.5,0,2,0,60,3,"Barsapara Cricket Stadium",Guwahati,"Barsapara Cricket Stadium, Guwahati","2023-01-10 13:30:00"
59965,2,2,India,8808,"Axar Patel",10,0,58,0,5.8,0,0,0,100,6,"Barsapara Cricket Stadium",Guwahati,"Barsapara Cricket Stadium, Guwahati","2023-01-10 13:30:00"
59965,2,2,India,7910,"Yuzvendra Chahal",10,0,58,1,5.8,0,0,0,100,5,"Barsapara Cricket Stadium",Guwahati,"Barsapara Cricket Stadium, Guwahati","2023-01-10 13:30:00"
59965,2,2,India,10808,"Mohammed Siraj",7,1,30,2,4.3,0,0,1,70,2,"Barsapara Cricket Stadium",Guwahati,"Barsapara Cricket Stadium, Guwahati","2023-01-10 13:30:00"
59965,2,2,India,7909,"Mohammed Shami",9,0,67,1,7.4,0,3,0,90,1,"Barsapara Cricket Stadium",Guwahati,"Barsapara Cricket Stadium, Guwahati","2023-01-10 13:30:00"
59972,1,2,India,19027,"Umran Malik",7,0,48,2,6.9,1,0,0,70,4,"Eden Gardens",Kolkata,"Eden Gardens, Kolkata","2023-01-12 13:30:00"
59972,1,2,India,9647,"Hardik Pandya",5,0,26,0,5.2,0,2,0,50,3,"Eden Gardens",Kolkata,"Eden Gardens, Kolkata","2023-01-12 13:30:00"
59972,1,2,India,8808,Axar,5,0,16,1,3.2,0,0,0,50,6,"Eden Gardens",Kolkata,"Eden Gardens, Kolkata","2023-01-12 13:30:00"
59972,1,2,India,8292,"Kuldeep Yadav",10,0,51,3,5.1,0,0,0,100,5,"Eden Gardens",Kolkata,"Eden Gardens, Kolkata","2023-01-12 13:30:00"
59972,1,2,India,10808,Siraj,5.4,0,30,3,5.3,0,2,0,54,2,"Eden Gardens",Kolkata,"Eden Gardens, Kolkata","2023-01-12 13:30:00"
59972,1,2,India,7909,Shami,7,0,43,0,6.1,0,1,0,70,1,"Eden Gardens",Kolkata,"Eden Gardens, Kolkata","2023-01-12 13:30:00"
59972,2,5,"Sri Lanka",10926,"Wanindu Hasaranga",10,0,28,0,2.8,0,0,0,100,4,"Eden Gardens",Kolkata,"Eden Gardens, Kolkata","2023-01-12 13:30:00"
59972,2,5,"Sri Lanka",7872,"Dhananjaya de Silva",3,0,9,1,3,0,0,0,30,7,"Eden Gardens",Kolkata,"Eden Gardens, Kolkata","2023-01-12 13:30:00"
59972,2,5,"Sri Lanka",9500,"Chamika Karunaratne",8,0,51,2,6.4,1,4,0,80,3,"Eden Gardens",Kolkata,"Eden Gardens, Kolkata","2023-01-12 13:30:00"
59972,2,5,"Sri Lanka",8422,"Dasun Shanaka",2,0,6,0,3,0,2,0,20,6,"Eden Gardens",Kolkata,"Eden Gardens, Kolkata","2023-01-12 13:30:00"
59972,2,5,"Sri Lanka",14251,"Dunith Wellalage",2,0,12,0,6,0,0,0,20,5,"Eden Gardens",Kolkata,"Eden Gardens, Kolkata","2023-01-12 13:30:00"
59972,2,5,"Sri Lanka",10928,"Lahiru Kumara",9.2,0,64,2,6.9,0,3,0,92,2,"Eden Gardens",Kolkata,"Eden Gardens, Kolkata","2023-01-12 13:30:00"
59972,2,5,"Sri Lanka",10472,"Kasun Rajitha",9,0,46,1,5.1,1,4,0,90,1,"Eden Gardens",Kolkata,"Eden Gardens, Kolkata","2023-01-12 13:30:00"
59979,1,5,"Sri Lanka",10469,Vandersay,7,0,59,0,8.4,0,0,0,70,4,"Greenfield International Stadium",Thiruvananthapuram,"Greenfield International Stadium, Thiruvananthapuram","2023-01-15 13:30:00"
59979,1,5,"Sri Lanka",13187,"Nuwanidu Fernando",2,0,22,0,11,0,0,0,20,7,"Greenfield International Stadium",Thiruvananthapuram,"Greenfield International Stadium, Thiruvananthapuram","2023-01-15 13:30:00"
59979,1,5,"Sri Lanka",10926,"W Hasaranga",10,0,54,0,5.4,0,0,0,100,3,"Greenfield International Stadium",Thiruvananthapuram,"Greenfield International Stadium, Thiruvananthapuram","2023-01-15 13:30:00"
59979,1,5,"Sri Lanka",8422,Shanaka,3,0,19,0,6.3,0,1,0,30,6,"Greenfield International Stadium",Thiruvananthapuram,"Greenfield International Stadium, Thiruvananthapuram","2023-01-15 13:30:00"
59979,1,5,"Sri Lanka",9500,"C Karunaratne",8,0,58,1,7.2,0,0,0,80,5,"Greenfield International Stadium",Thiruvananthapuram,"Greenfield International Stadium, Thiruvananthapuram","2023-01-15 13:30:00"
59979,1,5,"Sri Lanka",10928,"Lahiru Kumara",10,1,87,2,8.7,0,1,1,100,2,"Greenfield International Stadium",Thiruvananthapuram,"Greenfield International Stadium, Thiruvananthapuram","2023-01-15 13:30:00"
59979,1,5,"Sri Lanka",10472,Rajitha,10,1,81,2,8.1,0,3,1,100,1,"Greenfield International Stadium",Thiruvananthapuram,"Greenfield International Stadium, Thiruvananthapuram","2023-01-15 13:30:00"
59979,2,2,India,9428,"Shreyas Iyer",1,0,2,0,2,0,0,0,10,4,"Greenfield International Stadium",Thiruvananthapuram,"Greenfield International Stadium, Thiruvananthapuram","2023-01-15 13:30:00"
59979,2,2,India,8292,"Kuldeep Yadav",5,1,16,2,3.2,0,0,1,50,3,"Greenfield International Stadium",Thiruvananthapuram,"Greenfield International Stadium, Thiruvananthapuram","2023-01-15 13:30:00"
59979,2,2,India,10808,"Mohammed Siraj",10,1,32,4,3.2,0,1,1,100,2,"Greenfield International Stadium",Thiruvananthapuram,"Greenfield International Stadium, Thiruvananthapuram","2023-01-15 13:30:00"
59979,2,2,India,7909,"Mohammed Shami",6,2,20,2,3.3,0,6,2,60,1,"Greenfield International Stadium",Thiruvananthapuram,"Greenfield International Stadium, Thiruvananthapuram","2023-01-15 13:30:00"
59981,1,13,"New Zealand",10100,Santner,10,0,56,1,5.6,0,1,0,100,4,"Rajiv Gandhi International Stadium",Hyderabad,"Rajiv Gandhi International Stadium, Hyderabad","2023-01-18 13:30:00"
59981,1,13,"New Zealand",10730,Tickner,10,0,69,1,6.9,0,4,0,100,3,"Rajiv Gandhi International Stadium",Hyderabad,"Rajiv Gandhi International Stadium, Hyderabad","2023-01-18 13:30:00"
59981,1,13,"New Zealand",10713,"Daryl Mitchell",5,0,30,2,6,0,3,0,50,6,"Rajiv Gandhi International Stadium",Hyderabad,"Rajiv Gandhi International Stadium, Hyderabad","2023-01-18 13:30:00"
59981,1,13,"New Zealand",9551,"M Bracewell",6,0,43,0,7.2,0,0,0,60,5,"Rajiv Gandhi International Stadium",Hyderabad,"Rajiv Gandhi International Stadium, Hyderabad","2023-01-18 13:30:00"
59981,1,13,"New Zealand",10692,"Lockie Ferguson",10,0,77,1,7.7,0,0,0,100,2,"Rajiv Gandhi International Stadium",Hyderabad,"Rajiv Gandhi International Stadium, Hyderabad","2023-01-18 13:30:00"
59981,1,13,"New Zealand",11145,Shipley,9,0,74,2,8.2,0,5,0,90,1,"Rajiv Gandhi International Stadium",Hyderabad,"Rajiv Gandhi International Stadium, Hyderabad","2023-01-18 13:30:00"
59981,2,2,India,8292,"Kuldeep Yadav",8,1,43,2,5.4,0,0,1,80,4,"Rajiv Gandhi International Stadium",Hyderabad,"Rajiv Gandhi International Stadium, Hyderabad","2023-01-18 13:30:00"
59981,2,2,India,9647,"Hardik Pandya",7,0,70,1,10,0,3,0,70,3,"Rajiv Gandhi International Stadium",Hyderabad,"Rajiv Gandhi International Stadium, Hyderabad","2023-01-18 13:30:00"
59981,2,2,India,10945,"Washington Sundar",7,0,50,0,7.1,0,0,0,70,6,"Rajiv Gandhi International Stadium",Hyderabad,"Rajiv Gandhi International Stadium, Hyderabad","2023-01-18 13:30:00"
59981,2,2,India,8683,"Shardul Thakur",7.2,0,54,2,7.4,0,7,0,72,5,"Rajiv Gandhi International Stadium",Hyderabad,"Rajiv Gandhi International Stadium, Hyderabad","2023-01-18 13:30:00"
59981,2,2,India,10808,"Mohammed Siraj",10,2,46,4,4.6,0,4,2,100,2,"Rajiv Gandhi International Stadium",Hyderabad,"Rajiv Gandhi International Stadium, Hyderabad","2023-01-18 13:30:00"
59981,2,2,India,7909,"Mohammed Shami",10,1,69,1,6.9,0,0,1,100,1,"Rajiv Gandhi International Stadium",Hyderabad,"Rajiv Gandhi International Stadium, Hyderabad","2023-01-18 13:30:00"
59986,1,2,India,9647,"Hardik Pandya",6,3,16,2,2.7,0,1,3,60,4,"Shaheed Veer Narayan Singh International Stadium",Raipur,"Shaheed Veer Narayan Singh International Stadium, Raipur","2023-01-21 13:30:00"
59986,1,2,India,8683,Thakur,6,1,26,1,4.3,0,1,1,60,3,"Shaheed Veer Narayan Singh International Stadium",Raipur,"Shaheed Veer Narayan Singh International Stadium, Raipur","2023-01-21 13:30:00"
59986,1,2,India,10945,"Washington Sundar",3,1,7,2,2.3,0,0,1,30,6,"Shaheed Veer Narayan Singh International Stadium",Raipur,"Shaheed Veer Narayan Singh International Stadium, Raipur","2023-01-21 13:30:00"
59986,1,2,India,8292,"Kuldeep Yadav",7.3,0,29,1,3.9,0,0,0,73,5,"Shaheed Veer Narayan Singh International Stadium",Raipur,"Shaheed Veer Narayan Singh International Stadium, Raipur","2023-01-21 13:30:00"
59986,1,2,India,10808,Siraj,6,1,10,1,1.7,0,0,1,60,2,"Shaheed Veer Narayan Singh International Stadium",Raipur,"Shaheed Veer Narayan Singh International Stadium, Raipur","2023-01-21 13:30:00"
59986,1,2,India,7909,Shami,6,1,18,3,3,0,3,1,60,1,"Shaheed Veer Narayan Singh International Stadium",Raipur,"Shaheed Veer Narayan Singh International Stadium, Raipur","2023-01-21 13:30:00"
59986,2,13,"New Zealand",10100,"Mitchell Santner",4.1,0,28,1,6.7,0,0,0,41,4,"Shaheed Veer Narayan Singh International Stadium",Raipur,"Shaheed Veer Narayan Singh International Stadium, Raipur","2023-01-21 13:30:00"
59986,2,13,"New Zealand",10730,"Blair Tickner",4,0,19,0,4.8,0,0,0,40,3,"Shaheed Veer Narayan Singh International Stadium",Raipur,"Shaheed Veer Narayan Singh International Stadium, Raipur","2023-01-21 13:30:00"
59986,2,13,"New Zealand",9551,"Michael Bracewell",2,0,13,0,6.5,0,0,0,20,5,"Shaheed Veer Narayan Singh International Stadium",Raipur,"Shaheed Veer Narayan Singh International Stadium, Raipur","2023-01-21 13:30:00"
59986,2,13,"New Zealand",11145,"Henry Shipley",5,0,29,1,5.8,0,0,0,50,2,"Shaheed Veer Narayan Singh International Stadium",Raipur,"Shaheed Veer Narayan Singh International Stadium, Raipur","2023-01-21 13:30:00"
59986,2,13,"New Zealand",10692,"Lockie Ferguson",5,0,21,0,4.2,0,0,0,50,1,"Shaheed Veer Narayan Singh International Stadium",Raipur,"Shaheed Veer Narayan Singh International Stadium, Raipur","2023-01-21 13:30:00"
59988,1,13,"New Zealand",10100,Santner,10,0,58,0,5.8,0,1,0,100,4,"Holkar Cricket Stadium",Indore,"Holkar Cricket Stadium, Indore","2023-01-24 13:30:00"
59988,1,13,"New Zealand",10730,Tickner,10,0,76,3,7.6,0,1,0,100,3,"Holkar Cricket Stadium",Indore,"Holkar Cricket Stadium, Indore","2023-01-24 13:30:00"
59988,1,13,"New Zealand",9551,"M Bracewell",6,0,51,1,8.5,0,0,0,60,6,"Holkar Cricket Stadium",Indore,"Holkar Cricket Stadium, Indore","2023-01-24 13:30:00"
59988,1,13,"New Zealand",10713,"Daryl Mitchell",4,0,41,0,10.2,0,1,0,40,5,"Holkar Cricket Stadium",Indore,"Holkar Cricket Stadium, Indore","2023-01-24 13:30:00"
59988,1,13,"New Zealand",10692,"Lockie Ferguson",10,1,53,0,5.3,0,2,1,100,2,"Holkar Cricket Stadium",Indore,"Holkar Cricket Stadium, Indore","2023-01-24 13:30:00"
