match_id,innings_id,team_id,team_name,player_id,player_name,runs,balls,fours,sixes,strike_rate,position,out_desc,is_captain,is_keeper,start_date
50935,1,4,Australia,13162,"Daniel Sams",28,20,1,2,140,8,"not out",0,0,"2022-09-25 19:00:00"
50935,1,4,Australia,8095,Cummins,0,1,0,0,0,9,"not out",0,0,"2022-09-25 19:00:00"
50935,1,4,Australia,8642,Zampa,0,0,0,0,0,10,,0,0,"2022-09-25 19:00:00"
50935,1,4,Australia,6258,Hazlewood,0,0,0,0,0,11,,0,0,"2022-09-25 19:00:00"
50935,2,2,India,8733,"KL Rahul",1,4,0,0,25,1,"c Wade b Daniel Sams",0,0,"2022-09-25 19:00:00"
50935,2,2,India,576,"Rohit Sharma",17,14,2,1,121.43,2,"c Daniel Sams b Cummins",1,0,"2022-09-25 19:00:00"
50935,2,2,India,1413,"Virat Kohli",63,48,3,4,131.25,3,"c Finch b Daniel Sams",0,0,"2022-09-25 19:00:00"
50935,2,2,India,7915,"Suryakumar Yadav",69,36,5,5,191.67,4,"c Finch b Hazlewood",0,0,"2022-09-25 19:00:00"
50935,2,2,India,9647,"Hardik Pandya",25,16,2,1,156.25,5,"not out",0,0,"2022-09-25 19:00:00"
50935,2,2,India,145,"Dinesh Karthik",1,1,0,0,100,6,"not out",0,1,"2022-09-25 19:00:00"
50935,2,2,India,8808,"Axar Patel",0,0,0,0,0,7,,0,0,"2022-09-25 19:00:00"
50935,2,2,India,8175,"Harshal Patel",0,0,0,0,0,8,,0,0,"2022-09-25 19:00:00"
50935,2,2,India,1726,"Bhuvneshwar Kumar",0,0,0,0,0,9,,0,0,"2022-09-25 19:00:00"
50935,2,2,India,9311,"Jasprit Bumrah",0,0,0,0,0,10,,0,0,"2022-09-25 19:00:00"
50935,2,2,India,7910,"Yuzvendra Chahal",0,0,0,0,0,11,,0,0,"2022-09-25 19:00:00"
50942,1,11,"South Africa",8520,"de Kock",1,4,0,0,25,1,"b Arshdeep Singh",0,1,"2022-09-28 19:00:00"
50942,1,11,"South Africa",8583,Bavuma,0,4,0,0,0,2,"b D Chahar",1,0,"2022-09-28 19:00:00"
50942,1,11,"South Africa",2244,Rossouw,0,1,0,0,0,3,"c Pant b Arshdeep Singh",0,0,"2022-09-28 19:00:00"
50942,1,11,"South Africa",9582,Markram,25,24,3,1,104.17,4,"lbw b Harshal Patel",0,0,"2022-09-28 19:00:00"
50942,1,11,"South Africa",6349,Miller,0,1,0,0,0,5,"b Arshdeep Singh",0,0,"2022-09-28 19:00:00"
50942,1,11,"South Africa",19243,"Tristan Stubbs",0,1,0,0,0,6,"c Arshdeep Singh b D Chahar",0,0,"2022-09-28 19:00:00"
50942,1,11,"South Africa",1692,Parnell,24,37,1,1,64.86,7,"c Suryakumar Yadav b Axar",0,0,"2022-09-28 19:00:00"
50942,1,11,"South Africa",9720,Maharaj,41,35,5,2,117.14,8,"b Harshal Patel",0,0,"2022-09-28 19:00:00"
50942,1,11,"South Africa",9585,Rabada,7,11,0,0,63.64,9,"not out",0,0,"2022-09-28 19:00:00"
50942,1,11,"South Africa",11427,Nortje,2,2,0,0,100,10,"not out",0,0,"2022-09-28 19:00:00"
50942,1,11,"South Africa",10173,Shamsi,0,0,0,0,0,11,,0,0,"2022-09-28 19:00:00"
50942,2,2,India,8733,"KL Rahul",51,56,2,4,91.07,1,"not out",0,0,"2022-09-28 19:00:00"
50942,2,2,India,576,"Rohit Sharma",0,2,0,0,0,2,"c de Kock b Rabada",1,0,"2022-09-28 19:00:00"
50942,2,2,India,1413,"Virat Kohli",3,9,0,0,33.33,3,"c de Kock b Nortje",0,0,"2022-09-28 19:00:00"
50942,2,2,India,7915,"Suryakumar Yadav",50,33,5,3,151.52,4,"not out",0,0,"2022-09-28 19:00:00"
50942,2,2,India,10744,"Rishabh Pant",0,0,0,0,0,5,,0,1,"2022-09-28 19:00:00"
50942,2,2,India,145,"Dinesh Karthik",0,0,0,0,0,6,,0,0,"2022-09-28 19:00:00"
50942,2,2,India,8808,"Axar Patel",0,0,0,0,0,7,,0,0,"2022-09-28 19:00:00"
50942,2,2,India,1593,"Ravichandran Ashwin",0,0,0,0,0,8,,0,0,"2022-09-28 19:00:00"
50942,2,2,India,8175,"Harshal Patel",0,0,0,0,0,9,,0,0,"2022-09-28 19:00:00"
50942,2,2,India,7836,"Deepak Chahar",0,0,0,0,0,10,,0,0,"2022-09-28 19:00:00"
50942,2,2,India,13217,"Arshdeep Singh",0,0,0,0,0,11,,0,0,"2022-09-28 19:00:00"
50944,1,2,India,8733,Rahul,57,28,5,4,203.57,1,"lbw b Maharaj",0,0,"2022-10-02 19:00:00"
50944,1,2,India,576,Rohit,43,37,7,1,116.22,2,"c Tristan Stubbs b Maharaj",1,0,"2022-10-02 19:00:00"
50944,1,2,India,1413,Kohli,49,28,7,1,175,3,"not out",0,0,"2022-10-02 19:00:00"
50944,1,2,India,7915,"Suryakumar Yadav",61,22,5,5,277.27,4,"run out (Bavuma/Nortje)",0,0,"2022-10-02 19:00:00"
50944,1,2,India,145,Karthik,17,7,1,2,242.86,5,"not out",0,0,"2022-10-02 19:00:00"
50944,1,2,India,10744,Pant,0,0,0,0,0,6,,0,1,"2022-10-02 19:00:00"
50944,1,2,India,8808,Axar,0,0,0,0,0,7,,0,0,"2022-10-02 19:00:00"
50944,1,2,India,1593,Ashwin,0,0,0,0,0,8,,0,0,"2022-10-02 19:00:00"
50944,1,2,India,8175,"Harshal Patel",0,0,0,0,0,9,,0,0,"2022-10-02 19:00:00"
50944,1,2,India,7836,"D Chahar",0,0,0,0,0,10,,0,0,"2022-10-02 19:00:00"
50944,1,2,India,13217,"Arshdeep Singh",0,0,0,0,0,11,,0,0,"2022-10-02 19:00:00"
50944,2,11,"South Africa",8583,"Temba Bavuma",0,7,0,0,0,1,"c Kohli b Arshdeep Singh",1,0,"2022-10-02 19:00:00"
50944,2,11,"South Africa",8520,"Quinton de Kock",69,48,3,4,143.75,2,"not out",0,1,"2022-10-02 19:00:00"
50944,2,11,"South Africa",2244,"Rilee Rossouw",0,2,0,0,0,3,"c Karthik b Arshdeep Singh",0,0,"2022-10-02 19:00:00"
50944,2,11,"South Africa",9582,"Aiden Markram",33,19,4,1,173.68,4,"b Axar",0,0,"2022-10-02 19:00:00"
50944,2,11,"South Africa",6349,"David Miller",106,47,8,7,225.53,5,"not out",0,0,"2022-10-02 19:00:00"
50944,2,11,"South Africa",19243,"Tristan Stubbs",0,0,0,0,0,6,,0,0,"2022-10-02 19:00:00"
50944,2,11,"South Africa",1692,"Wayne Parnell",0,0,0,0,0,7,,0,0,"2022-10-02 19:00:00"
50944,2,11,"South Africa",9720,"Keshav Maharaj",0,0,0,0,0,8,,0,0,"2022-10-02 19:00:00"
50944,2,11,"South Africa",9585,"Kagiso Rabada",0,0,0,0,0,9,,0,0,"2022-10-02 19:00:00"
50944,2,11,"South Africa",11427,"Anrich Nortje",0,0,0,0,0,10,,0,0,"2022-10-02 19:00:00"
50944,2,11,"South Africa",9603,"Lungi Ngidi",0,0,0,0,0,11,,0,0,"2022-10-02 19:00:00"
50949,1,11,"South Africa",8520,"de Kock",68,43,6,4,158.14,1,"run out (Shreyas Iyer/Pant)",0,1,"2022-10-04 19:00:00"
50949,1,11,"South Africa",8583,Bavuma,3,8,0,0,37.5,2,"c Rohit b Umesh",1,0,"2022-10-04 19:00:00"
50949,1,11,"South Africa",2244,Rossouw,100,48,7,8,208.33,3,"not out",0,0,"2022-10-04 19:00:00"
50949,1,11,"South Africa",19243,"Tristan Stubbs",23,18,2,1,127.78,4,"c Ashwin b D Chahar",0,0,"2022-10-04 19:00:00"
50949,1,11,"South Africa",6349,Miller,19,5,0,3,380,5,"not out",0,0,"2022-10-04 19:00:00"
50949,1,11,"South Africa",9582,Markram,0,0,0,0,0,6,,0,0,"2022-10-04 19:00:00"
50949,1,11,"South Africa",8651,Pretorius,0,0,0,0,0,7,,0,0,"2022-10-04 19:00:00"
50949,1,11,"South Africa",1692,Parnell,0,0,0,0,0,8,,0,0,"2022-10-04 19:00:00"
50949,1,11,"South Africa",9720,Maharaj,0,0,0,0,0,9,,0,0,"2022-10-04 19:00:00"
50949,1,11,"South Africa",9585,Rabada,0,0,0,0,0,10,,0,0,"2022-10-04 19:00:00"
50949,1,11,"South Africa",9603,"Lungi Ngidi",0,0,0,0,0,11,,0,0,"2022-10-04 19:00:00"
50949,2,2,India,576,"Rohit Sharma",0,2,0,0,0,1,"b Rabada",1,0,"2022-10-04 19:00:00"
50949,2,2,India,10744,"Rishabh Pant",27,14,3,2,192.86,2,"c Tristan Stubbs b Lungi Ngidi",0,1,"2022-10-04 19:00:00"
50949,2,2,India,9428,"Shreyas Iyer",1,4,0,0,25,3,"lbw b Parnell",0,0,"2022-10-04 19:00:00"
50949,2,2,India,145,"Dinesh Karthik",46,21,4,4,219.05,4,"b Maharaj",0,0,"2022-10-04 19:00:00"
50949,2,2,India,7915,"Suryakumar Yadav",8,6,0,1,133.33,5,"c Tristan Stubbs b Pretorius",0,0,"2022-10-04 19:00:00"
50949,2,2,India,8808,"Axar Patel",9,8,1,0,112.5,6,"c de Kock b Parnell",0,0,"2022-10-04 19:00:00"
50949,2,2,India,8175,"Harshal Patel",17,12,2,1,141.67,7,"c Miller b Lungi Ngidi",0,0,"2022-10-04 19:00:00"
50949,2,2,India,1593,"Ravichandran Ashwin",2,4,0,0,50,8,"c Rabada b Maharaj",0,0,"2022-10-04 19:00:00"
50949,2,2,India,7836,"Deepak Chahar",31,17,2,3,182.35,9,"c Miller b Pretorius",0,0,"2022-10-04 19:00:00"
50949,2,2,India,1858,"Umesh Yadav",20,17,2,0,117.65,10,"not out",0,0,"2022-10-04 19:00:00"
50949,2,2,India,10808,"Mohammed Siraj",5,7,1,0,71.43,11,"c Miller b Pretorius",0,0,"2022-10-04 19:00:00"
50951,1,11,"South Africa",13067,"Janneman Malan",22,42,3,0,52.38,1,"c Shreyas Iyer b Thakur",0,0,"2022-10-06 14:00:00"
50951,1,11,"South Africa",8520,"de Kock",48,54,5,0,88.89,2,"lbw b Ravi Bishnoi",0,1,"2022-10-06 14:00:00"
50951,1,11,"South Africa",8583,Bavuma,8,12,2,0,66.67,3,"b Thakur",1,0,"2022-10-06 14:00:00"
50951,1,11,"South Africa",9582,Markram,0,5,0,0,0,4,"b Kuldeep Yadav",0,0,"2022-10-06 14:00:00"
50951,1,11,"South Africa",10209,Klaasen,74,65,6,2,113.85,5,"not out",0,0,"2022-10-06 14:00:00"
50951,1,11,"South Africa",6349,Miller,75,63,5,3,119.05,6,"not out",0,0,"2022-10-06 14:00:00"
50951,1,11,"South Africa",1692,Parnell,0,0,0,0,0,7,,0,0,"2022-10-06 14:00:00"
50951,1,11,"South Africa",9720,Maharaj,0,0,0,0,0,8,,0,0,"2022-10-06 14:00:00"
50951,1,11,"South Africa",9585,Rabada,0,0,0,0,0,9,,0,0,"2022-10-06 14:00:00"
50951,1,11,"South Africa",9603,"Lungi Ngidi",0,0,0,0,0,10,,0,0,"2022-10-06 14:00:00"
50951,1,11,"South Africa",10173,Shamsi,0,0,0,0,0,11,,0,0,"2022-10-06 14:00:00"
50951,2,2,India,1446,"Shikhar Dhawan",4,16,0,0,25,1,"b Parnell",1,0,"2022-10-06 14:00:00"
50951,2,2,India,11808,"Shubman Gill",3,7,0,0,42.86,2,"b Rabada",0,0,"2022-10-06 14:00:00"
50951,2,2,India,11813,"Ruturaj Gaikwad",19,42,1,0,45.24,3,"st de Kock b Shamsi",0,0,"2022-10-06 14:00:00"
50951,2,2,India,10276,"Ishan Kishan",20,37,3,0,54.05,4,"c Janneman Malan b Maharaj",0,0,"2022-10-06 14:00:00"
50951,2,2,India,9428,"Shreyas Iyer",50,37,8,0,135.14,5,"c Rabada b Lungi Ngidi",0,0,"2022-10-06 14:00:00"
50951,2,2,India,8271,"Sanju Samson",86,63,9,3,136.51,6,"not out",0,1,"2022-10-06 14:00:00"
50951,2,2,India,8683,"Shardul Thakur",33,31,5,0,106.45,7,"c Maharaj b Lungi Ngidi",0,0,"2022-10-06 14:00:00"
50951,2,2,India,8292,"Kuldeep Yadav",0,1,0,0,0,8,"c Bavuma b Lungi Ngidi",0,0,"2022-10-06 14:00:00"
50951,2,2,India,9781,"Avesh Khan",3,6,0,0,50,9,"c Bavuma b Rabada",0,0,"2022-10-06 14:00:00"
50951,2,2,India,14659,"Ravi Bishnoi",4,2,1,0,200,10,"not out",0,0,"2022-10-06 14:00:00"
50951,2,2,India,10808,"Mohammed Siraj",0,0,0,0,0,11,,0,0,"2022-10-06 14:00:00"
50958,1,11,"South Africa",8520,"de Kock",5,8,1,0,62.5,1,"b Siraj",0,1,"2022-10-09 13:30:00"
50958,1,11,"South Africa",13067,"Janneman Malan",25,31,4,0,80.65,2,"lbw b Shahbaz Ahmed",0,0,"2022-10-09 13:30:00"
50958,1,11,"South Africa",9491,"R Hendricks",74,76,9,1,97.37,3,"c Shahbaz Ahmed b Siraj",0,0,"2022-10-09 13:30:00"
50958,1,11,"South Africa",9582,Markram,79,89,7,1,88.76,4,"c Dhawan b Washington Sundar",0,0,"2022-10-09 13:30:00"
50958,1,11,"South Africa",10209,Klaasen,30,26,2,2,115.38,5,"c Siraj b Kuldeep Yadav",0,0,"2022-10-09 13:30:00"
50958,1,11,"South Africa",6349,Miller,35,34,4,0,102.94,6,"not out",0,0,"2022-10-09 13:30:00"
50958,1,11,"South Africa",1692,Parnell,16,22,0,0,72.73,7,"c Shreyas Iyer b Thakur",0,0,"2022-10-09 13:30:00"
50958,1,11,"South Africa",9720,Maharaj,5,13,0,0,38.46,8,"b Siraj",1,0,"2022-10-09 13:30:00"
50958,1,11,"South Africa",10676,Fortuin,0,1,0,0,0,9,"not out",0,0,"2022-10-09 13:30:00"
50958,1,11,"South Africa",9585,Rabada,0,0,0,0,0,10,,0,0,"2022-10-09 13:30:00"
50958,1,11,"South Africa",11427,Nortje,0,0,0,0,0,11,,0,0,"2022-10-09 13:30:00"
50958,2,2,India,1446,"Shikhar Dhawan",13,20,0,1,65,1,"b Parnell",1,0,"2022-10-09 13:30:00"
50958,2,2,India,11808,"Shubman Gill",28,26,5,0,107.69,2,"c and b Rabada",0,0,"2022-10-09 13:30:00"
50958,2,2,India,10276,"Ishan Kishan",93,84,4,7,110.71,3,"c R Hendricks b Fortuin",0,0,"2022-10-09 13:30:00"
50958,2,2,India,9428,"Shreyas Iyer",113,111,15,0,101.8,4,"not out",0,0,"2022-10-09 13:30:00"
50958,2,2,India,8271,"Sanju Samson",30,36,1,1,83.33,5,"not out",0,1,"2022-10-09 13:30:00"
50958,2,2,India,10945,"Washington Sundar",0,0,0,0,0,6,,0,0,"2022-10-09 13:30:00"
50958,2,2,India,14606,"Shahbaz Ahmed",0,0,0,0,0,7,,0,0,"2022-10-09 13:30:00"
50958,2,2,India,8683,"Shardul Thakur",0,0,0,0,0,8,,0,0,"2022-10-09 13:30:00"
50958,2,2,India,8292,"Kuldeep Yadav",0,0,0,0,0,9,,0,0,"2022-10-09 13:30:00"
50958,2,2,India,10808,"Mohammed Siraj",0,0,0,0,0,10,,0,0,"2022-10-09 13:30:00"
50958,2,2,India,9781,"Avesh Khan",0,0,0,0,0,11,,0,0,"2022-10-09 13:30:00"
50963,1,11,"South Africa",13067,"Janneman Malan",15,27,3,0,55.56,1,"c Avesh Khan b Siraj",0,0,"2022-10-11 13:30:00"
50963,1,11,"South Africa",8520,"de Kock",6,10,1,0,60,2,"c Avesh Khan b Washington Sundar",0,1,"2022-10-11 13:30:00"
50963,1,11,"South Africa",9491,"R Hendricks",3,21,0,0,14.29,3,"c (sub)Ravi Bishnoi b Siraj",0,0,"2022-10-11 13:30:00"
50963,1,11,"South Africa",9582,Markram,9,19,0,0,47.37,4,"c Samson b Shahbaz Ahmed",0,0,"2022-10-11 13:30:00"
50963,1,11,"South Africa",10209,Klaasen,34,42,4,0,80.95,5,"b Shahbaz Ahmed",0,0,"2022-10-11 13:30:00"
50963,1,11,"South Africa",6349,Miller,7,8,1,0,87.5,6,"b Washington Sundar",1,0,"2022-10-11 13:30:00"
50963,1,11,"South Africa",9601,Phehlukwayo,5,5,1,0,100,7,"b Kuldeep Yadav",0,0,"2022-10-11 13:30:00"
50963,1,11,"South Africa",14565,"Marco Jansen",14,19,1,1,73.68,8,"c Avesh Khan b Kuldeep Yadav",0,0,"2022-10-11 13:30:00"
50963,1,11,"South Africa",10676,Fortuin,1,5,0,0,20,9,"lbw b Kuldeep Yadav",0,0,"2022-10-11 13:30:00"
50963,1,11,"South Africa",11427,Nortje,0,1,0,0,0,10,"b Kuldeep Yadav",0,0,"2022-10-11 13:30:00"
50963,1,11,"South Africa",9603,"Lungi Ngidi",0,6,0,0,0,11,"not out",0,0,"2022-10-11 13:30:00"
50963,2,2,India,1446,"Shikhar Dhawan",8,14,1,0,57.14,1,"run out (Marco Jansen/de Kock)",1,0,"2022-10-11 13:30:00"
50963,2,2,India,11808,"Shubman Gill",49,57,8,0,85.96,2,"lbw b Lungi Ngidi",0,0,"2022-10-11 13:30:00"
50963,2,2,India,10276,"Ishan Kishan",10,18,2,0,55.56,3,"c de Kock b Fortuin",0,0,"2022-10-11 13:30:00"
50963,2,2,India,9428,"Shreyas Iyer",28,23,3,2,121.74,4,"not out",0,0,"2022-10-11 13:30:00"
50963,2,2,India,8271,"Sanju Samson",2,4,0,0,50,5,"not out",0,1,"2022-10-11 13:30:00"
50963,2,2,India,10945,"Washington Sundar",0,0,0,0,0,6,,0,0,"2022-10-11 13:30:00"
50963,2,2,India,14606,"Shahbaz Ahmed",0,0,0,0,0,7,,0,0,"2022-10-11 13:30:00"
50963,2,2,India,8683,"Shardul Thakur",0,0,0,0,0,8,,0,0,"2022-10-11 13:30:00"
50963,2,2,India,8292,"Kuldeep Yadav",0,0,0,0,0,9,,0,0,"2022-10-11 13:30:00"
50963,2,2,India,10808,"Mohammed Siraj",0,0,0,0,0,10,,0,0,"2022-10-11 13:30:00"
50963,2,2,India,9781,"Avesh Khan",0,0,0,0,0,11,,0,0,"2022-10-11 13:30:00"
59951,1,2,India,10276,"Ishan Kishan",37,29,3,2,127.59,1,"c Dhananjaya de Silva b W Hasaranga",0,1,"2023-01-03 19:00:00"
59951,1,2,India,11808,"Shubman Gill",7,5,1,0,140,2,"lbw b M Theekshana",0,0,"2023-01-03 19:00:00"
59951,1,2,India,7915,"Suryakumar Yadav",7,10,1,0,70,3,"c B Rajapaksa b C Karunaratne",0,0,"2023-01-03 19:00:00"
59951,1,2,India,8271,Samson,5,6,0,0,83.33,4,"c Dilshan Madushanka b Dhananjaya de Silva",0,0,"2023-01-03 19:00:00"
59951,1,2,India,9647,"Hardik Pandya",29,27,4,0,107.41,5,"c Kusal Mendis b Dilshan Madushanka",1,0,"2023-01-03 19:00:00"
59951,1,2,India,9427,"Deepak Hooda",41,23,1,4,178.26,6,"not out",0,0,"2023-01-03 19:00:00"
59951,1,2,India,8808,Axar,31,20,3,1,155,7,"not out",0,0,"2023-01-03 19:00:00"
59951,1,2,India,8175,"Harshal Patel",0,0,0,0,0,8,,0,0,"2023-01-03 19:00:00"
59951,1,2,India,12345,"Shivam Mavi",0,0,0,0,0,9,,0,0,"2023-01-03 19:00:00"
59951,1,2,India,19027,"Umran Malik",0,0,0,0,0,10,,0,0,"2023-01-03 19:00:00"
59951,1,2,India,7910,Chahal,0,0,0,0,0,11,,0,0,"2023-01-03 19:00:00"
59951,2,5,"Sri Lanka",13682,"Pathum Nissanka",1,3,0,0,33.33,1,"b Shivam Mavi",0,0,"2023-01-03 19:00:00"
59951,2,5,"Sri Lanka",9494,"Kusal Mendis",28,25,5,0,112,2,"c Samson b Harshal Patel",0,1,"2023-01-03 19:00:00"
59951,2,5,"Sri Lanka",7872,"Dhananjaya de Silva",8,6,2,0,133.33,3,"c Samson b Shivam Mavi",0,0,"2023-01-03 19:00:00"
59951,2,5,"Sri Lanka",10934,"Charith Asalanka",12,15,1,1,80,4,"c Ishan Kishan b Umran Malik",0,0,"2023-01-03 19:00:00"
59951,2,5,"Sri Lanka",7869,"Bhanuka Rajapaksa",10,11,1,0,90.91,5,"c Hardik Pandya b Harshal Patel",0,0,"2023-01-03 19:00:00"
59951,2,5,"Sri Lanka",8422,"Dasun Shanaka",45,27,3,3,166.67,6,"c Chahal b Umran Malik",1,0,"2023-01-03 19:00:00"
59951,2,5,"Sri Lanka",10926,"Wanindu Hasaranga",21,10,1,2,210,7,"c Hardik Pandya b Shivam Mavi",0,0,"2023-01-03 19:00:00"
59951,2,5,"Sri Lanka",9500,"Chamika Karunaratne",23,16,0,2,143.75,8,"not out",0,0,"2023-01-03 19:00:00"
59951,2,5,"Sri Lanka",18504,"Maheesh Theekshana",1,4,0,0,25,9,"c Suryakumar Yadav b Shivam Mavi",0,0,"2023-01-03 19:00:00"
59951,2,5,"Sri Lanka",10472,"Kasun Rajitha",5,4,0,0,125,10,"run out (Deepak Hooda/Axar)",0,0,"2023-01-03 19:00:00"
59951,2,5,"Sri Lanka",15067,"Dilshan Madushanka",0,0,0,0,0,11,"run out (Deepak Hooda/Ishan Kishan)",0,0,"2023-01-03 19:00:00"
59958,1,5,"Sri Lanka",13682,"Pathum Nissanka",33,35,4,0,94.29,1,"c Tripathi b Axar",0,0,"2023-01-05 19:00:00"
59958,1,5,"Sri Lanka",9494,"Kusal Mendis",52,31,3,4,167.74,2,"lbw b Chahal",0,1,"2023-01-05 19:00:00"
59958,1,5,"Sri Lanka",7869,"B Rajapaksa",2,3,0,0,66.67,3,"b Umran Malik",0,0,"2023-01-05 19:00:00"
59958,1,5,"Sri Lanka",10934,Asalanka,37,19,0,4,194.74,4,"c Shubman Gill b Umran Malik",0,0,"2023-01-05 19:00:00"
59958,1,5,"Sri Lanka",7872,"Dhananjaya de Silva",3,6,0,0,50,5,"c Deepak Hooda b Axar",0,0,"2023-01-05 19:00:00"
59958,1,5,"Sri Lanka",8422,Shanaka,56,22,2,6,254.55,6,"not out",1,0,"2023-01-05 19:00:00"
59958,1,5,"Sri Lanka",10926,"W Hasaranga",0,1,0,0,0,7,"b Umran Malik",0,0,"2023-01-05 19:00:00"
59958,1,5,"Sri Lanka",9500,"C Karunaratne",11,10,1,0,110,8,"not out",0,0,"2023-01-05 19:00:00"
59958,1,5,"Sri Lanka",18504,"M Theekshana",0,0,0,0,0,9,,0,0,"2023-01-05 19:00:00"
59958,1,5,"Sri Lanka",10472,Rajitha,0,0,0,0,0,10,,0,0,"2023-01-05 19:00:00"
59958,1,5,"Sri Lanka",15067,"Dilshan Madushanka",0,0,0,0,0,11,,0,0,"2023-01-05 19:00:00"
59958,2,2,India,10276,"Ishan Kishan",2,5,0,0,40,1,"b Rajitha",0,1,"2023-01-05 19:00:00"
59958,2,2,India,11808,"Shubman Gill",5,3,1,0,166.67,2,"c M Theekshana b Rajitha",0,0,"2023-01-05 19:00:00"
59958,2,2,India,9012,"Rahul Tripathi",5,5,1,0,100,3,"c Kusal Mendis b Dilshan Madushanka",0,0,"2023-01-05 19:00:00"
59958,2,2,India,7915,"Suryakumar Yadav",51,36,3,3,141.67,4,"c W Hasaranga b Dilshan Madushanka",0,0,"2023-01-05 19:00:00"
59958,2,2,India,9647,"Hardik Pandya",12,12,1,1,100,5,"c Kusal Mendis b C Karunaratne",1,0,"2023-01-05 19:00:00"
59958,2,2,India,9427,"Deepak Hooda",9,12,0,0,75,6,"c Dhananjaya de Silva b W Hasaranga",0,0,"2023-01-05 19:00:00"
59958,2,2,India,8808,"Axar Patel",65,31,3,6,209.68,7,"c C Karunaratne b Shanaka",0,0,"2023-01-05 19:00:00"
59958,2,2,India,12345,"Shivam Mavi",26,15,2,2,173.33,8,"c M Theekshana b Shanaka",0,0,"2023-01-05 19:00:00"
59958,2,2,India,19027,"Umran Malik",1,1,0,0,100,9,"not out",0,0,"2023-01-05 19:00:00"
59958,2,2,India,13217,"Arshdeep Singh",0,0,0,0,0,10,,0,0,"2023-01-05 19:00:00"
59958,2,2,India,7910,"Yuzvendra Chahal",0,0,0,0,0,11,,0,0,"2023-01-05 19:00:00"
59960,1,2,India,10276,"Ishan Kishan",1,2,0,0,50,1,"c Dhananjaya de Silva b Dilshan Madushanka",0,1,"2023-01-07 19:00:00"
59960,1,2,India,11808,"Shubman Gill",46,36,2,3,127.78,2,"b W Hasaranga",0,0,"2023-01-07 19:00:00"
59960,1,2,India,9012,Tripathi,35,16,5,2,218.75,3,"c Dilshan Madushanka b C Karunaratne",0,0,"2023-01-07 19:00:00"
59960,1,2,India,7915,"Suryakumar Yadav",112,51,7,9,219.61,4,"not out",0,0,"2023-01-07 19:00:00"
59960,1,2,India,9647,"Hardik Pandya",4,4,0,0,100,5,"c Dhananjaya de Silva b Rajitha",1,0,"2023-01-07 19:00:00"
59960,1,2,India,9427,"Deepak Hooda",4,2,1,0,200,6,"c W Hasaranga b Dilshan Madushanka",0,0,"2023-01-07 19:00:00"
59960,1,2,India,8808,Axar,21,9,4,0,233.33,7,"not out",0,0,"2023-01-07 19:00:00"
59960,1,2,India,12345,"Shivam Mavi",0,0,0,0,0,8,,0,0,"2023-01-07 19:00:00"
59960,1,2,India,19027,"Umran Malik",0,0,0,0,0,9,,0,0,"2023-01-07 19:00:00"
59960,1,2,India,13217,"Arshdeep Singh",0,0,0,0,0,10,,0,0,"2023-01-07 19:00:00"
59960,1,2,India,7910,Chahal,0,0,0,0,0,11,,0,0,"2023-01-07 19:00:00"
59960,2,5,"Sri Lanka",13682,"Pathum Nissanka",15,17,3,0,88.24,1,"c Shivam Mavi b Arshdeep Singh",0,0,"2023-01-07 19:00:00"
59960,2,5,"Sri Lanka",9494,"Kusal Mendis",23,15,2,2,153.33,2,"c Umran Malik b Axar",0,1,"2023-01-07 19:00:00"
59960,2,5,"Sri Lanka",10939,"Avishka Fernando",1,3,0,0,33.33,3,"c Arshdeep Singh b Hardik Pandya",0,0,"2023-01-07 19:00:00"
59960,2,5,"Sri Lanka",7872,"Dhananjaya de Silva",22,14,2,1,157.14,4,"c Shubman Gill b Chahal",0,0,"2023-01-07 19:00:00"
59960,2,5,"Sri Lanka",10934,"Charith Asalanka",19,14,2,1,135.71,5,"c Shivam Mavi b Chahal",0,0,"2023-01-07 19:00:00"
59960,2,5,"Sri Lanka",8422,"Dasun Shanaka",23,17,0,2,135.29,6,"c Axar b Arshdeep Singh",1,0,"2023-01-07 19:00:00"
59960,2,5,"Sri Lanka",10926,"Wanindu Hasaranga",9,8,1,0,112.5,7,"c Deepak Hooda b Umran Malik",0,0,"2023-01-07 19:00:00"
59960,2,5,"Sri Lanka",9500,"Chamika Karunaratne",0,2,0,0,0,8,"lbw b Hardik Pandya",0,0,"2023-01-07 19:00:00"
59960,2,5,"Sri Lanka",18504,"Maheesh Theekshana",2,5,0,0,40,9,"b Umran Malik",0,0,"2023-01-07 19:00:00"
59960,2,5,"Sri Lanka",10472,"Kasun Rajitha",9,4,2,0,225,10,"not out",0,0,"2023-01-07 19:00:00"
59960,2,5,"Sri Lanka",15067,"Dilshan Madushanka",1,2,0,0,50,11,"b Arshdeep Singh",0,0,"2023-01-07 19:00:00"
59965,1,2,India,576,Rohit,83,67,9,3,123.88,1,"b Dilshan Madushanka",1,0,"2023-01-10 13:30:00"
59965,1,2,India,11808,"Shubman Gill",70,60,11,0,116.67,2,"lbw b Shanaka",0,0,"2023-01-10 13:30:00"
59965,1,2,India,1413,Kohli,113,87,12,1,129.89,3,"c Kusal Mendis b Rajitha",0,0,"2023-01-10 13:30:00"
59965,1,2,India,9428,"Shreyas Iyer",28,24,3,1,116.67,4,"c Avishka Fernando b Dhananjaya de Silva",0,0,"2023-01-10 13:30:00"
